"","year","Gender","age","Degree","Race","Party","Spend","LegalVSIllegal","NAGender","NAage","NADegree","NARace","NAPArty","NASpend","NALegal"
"2852",2021,"Male",71,"BACHELORS","White","STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2853",2021,"Male",58,"BACHELORS","Filipino","STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2854",2021,"Male",67,"HIGH SCHOOL","White","STRONG REPUBLICAN","Too much",NA,100,333,23,15,146,2068,2927
"2855",2021,"Male",78,"GRADUATE","White","INDEPENDENT, CLOSE TO REPUBLICAN","Too much",NA,100,333,23,15,146,2068,2927
"2856",2021,"Female",41,"BACHELORS","White","NOT VERY STRONG REPUBLICAN","Too little",NA,100,333,23,15,146,2068,2927
"2857",2021,"Male",42,"HIGH SCHOOL","White","INDEPENDENT, CLOSE TO DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2858",2021,"Female",41,"HIGH SCHOOL","White",NA,"About right",NA,100,333,23,15,146,2068,2927
"2859",2021,"Female",79,"ASSOCIATE/JUNIOR COLLEGE","White","STRONG REPUBLICAN",NA,NA,100,333,23,15,146,2068,2927
"2860",2021,"Female",59,"ASSOCIATE/JUNIOR COLLEGE","White","STRONG REPUBLICAN",NA,NA,100,333,23,15,146,2068,2927
"2861",2021,"Female",60,"BACHELORS","White","STRONG REPUBLICAN","Too much",NA,100,333,23,15,146,2068,2927
"2862",2021,"Male",71,"ASSOCIATE/JUNIOR COLLEGE","White","INDEPENDENT, CLOSE TO REPUBLICAN",NA,NA,100,333,23,15,146,2068,2927
"2863",2021,"Female",NA,"BACHELORS","Black","STRONG DEMOCRAT",NA,"SHOULD NOT BE LEGAL",100,333,23,15,146,2068,2927
"2864",2021,"Female",55,"GRADUATE","White","STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2865",2021,"Male",NA,"GRADUATE","White","INDEPENDENT, CLOSE TO REPUBLICAN",NA,"SHOULD NOT BE LEGAL",100,333,23,15,146,2068,2927
"2866",2021,"Male",76,"GRADUATE","White","STRONG REPUBLICAN","Too little",NA,100,333,23,15,146,2068,2927
"2867",2021,"Male",29,"GRADUATE","White","STRONG DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2868",2021,"Male",31,"GRADUATE","White","STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2869",2021,"Female",43,"HIGH SCHOOL","American indian or alaska native","NOT VERY STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2870",2021,"Female",75,"HIGH SCHOOL","Black","STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2871",2021,"Male",37,"ASSOCIATE/JUNIOR COLLEGE","Black","INDEPENDENT (NEITHER, NO RESPONSE)",NA,"SHOULD NOT BE LEGAL",100,333,23,15,146,2068,2927
"2872",2021,"Female",61,"ASSOCIATE/JUNIOR COLLEGE","White","INDEPENDENT (NEITHER, NO RESPONSE)","About right",NA,100,333,23,15,146,2068,2927
"2873",2021,"Male",NA,"HIGH SCHOOL","White","STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2874",2021,"Male",66,"HIGH SCHOOL","White","STRONG REPUBLICAN","Too little",NA,100,333,23,15,146,2068,2927
"2875",2021,"Female",48,"HIGH SCHOOL","White","NOT VERY STRONG REPUBLICAN",NA,NA,100,333,23,15,146,2068,2927
"2876",2021,"Male",35,"HIGH SCHOOL","White","INDEPENDENT, CLOSE TO DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2877",2021,"Female",71,"GRADUATE","Black","INDEPENDENT, CLOSE TO DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2878",2021,"Female",57,"HIGH SCHOOL","White","STRONG REPUBLICAN","About right",NA,100,333,23,15,146,2068,2927
"2879",2021,"Female",58,"HIGH SCHOOL","Black","NOT VERY STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2880",2021,"Female",41,"BACHELORS","Asian Indian","STRONG DEMOCRAT","About right",NA,100,333,23,15,146,2068,2927
"2881",2021,"Female",77,"HIGH SCHOOL","White","STRONG REPUBLICAN",NA,"SHOULD NOT BE LEGAL",100,333,23,15,146,2068,2927
"2882",2021,"Male",74,"HIGH SCHOOL","White","INDEPENDENT, CLOSE TO REPUBLICAN",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2883",2021,"Male",49,"BACHELORS","White","INDEPENDENT, CLOSE TO REPUBLICAN",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2884",2021,"Female",53,"HIGH SCHOOL","White","INDEPENDENT (NEITHER, NO RESPONSE)","Too little",NA,100,333,23,15,146,2068,2927
"2885",2021,"Female",64,"BACHELORS","White","INDEPENDENT (NEITHER, NO RESPONSE)",NA,"SHOULD NOT BE LEGAL",100,333,23,15,146,2068,2927
"2886",2021,"Male",67,"GRADUATE","White","INDEPENDENT (NEITHER, NO RESPONSE)","Too little",NA,100,333,23,15,146,2068,2927
"2887",2021,"Female",85,"HIGH SCHOOL","White","STRONG REPUBLICAN","Too little",NA,100,333,23,15,146,2068,2927
"2888",2021,"Female",58,"HIGH SCHOOL","Black","NOT VERY STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2889",2021,"Male",66,"HIGH SCHOOL","Hispanic","INDEPENDENT, CLOSE TO DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2890",2021,"Male",62,"BACHELORS","White","STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2891",2021,"Female",63,"GRADUATE","Black","NOT VERY STRONG DEMOCRAT",NA,"SHOULD NOT BE LEGAL",100,333,23,15,146,2068,2927
"2892",2021,"Male",47,"LESS THAN HIGH SCHOOL","White","INDEPENDENT (NEITHER, NO RESPONSE)","About right",NA,100,333,23,15,146,2068,2927
"2893",2021,"Male",NA,"BACHELORS","White","INDEPENDENT (NEITHER, NO RESPONSE)",NA,"SHOULD NOT BE LEGAL",100,333,23,15,146,2068,2927
"2894",2021,"Male",63,"GRADUATE","White","INDEPENDENT (NEITHER, NO RESPONSE)","Too little",NA,100,333,23,15,146,2068,2927
"2895",2021,"Female",48,"BACHELORS","White","INDEPENDENT, CLOSE TO DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2896",2021,"Female",28,"HIGH SCHOOL","White","INDEPENDENT (NEITHER, NO RESPONSE)",NA,"SHOULD NOT BE LEGAL",100,333,23,15,146,2068,2927
"2897",2021,"Female",33,"GRADUATE","White","INDEPENDENT, CLOSE TO DEMOCRAT","About right",NA,100,333,23,15,146,2068,2927
"2898",2021,NA,NA,"GRADUATE","White","STRONG REPUBLICAN","Too little",NA,100,333,23,15,146,2068,2927
"2899",2021,"Female",83,"HIGH SCHOOL","White","NOT VERY STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2900",2021,"Female",48,"LESS THAN HIGH SCHOOL","Black","STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2901",2021,"Male",62,"ASSOCIATE/JUNIOR COLLEGE","White","NOT VERY STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2902",2021,"Female",75,"BACHELORS","White","STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2903",2021,"Female",64,"HIGH SCHOOL","White","INDEPENDENT, CLOSE TO DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2904",2021,"Female",33,"BACHELORS","White","INDEPENDENT, CLOSE TO DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2905",2021,"Female",58,"HIGH SCHOOL","White","NOT VERY STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2906",2021,"Female",73,"BACHELORS","White","STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2907",2021,"Male",21,"LESS THAN HIGH SCHOOL","White","NOT VERY STRONG REPUBLICAN",NA,"SHOULD NOT BE LEGAL",100,333,23,15,146,2068,2927
"2908",2021,"Female",86,"LESS THAN HIGH SCHOOL","White","INDEPENDENT (NEITHER, NO RESPONSE)","Too little",NA,100,333,23,15,146,2068,2927
"2909",2021,"Female",45,"ASSOCIATE/JUNIOR COLLEGE","Black","NOT VERY STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2910",2021,"Male",72,"BACHELORS","White","NOT VERY STRONG DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2911",2021,"Female",49,"LESS THAN HIGH SCHOOL","White","INDEPENDENT, CLOSE TO REPUBLICAN",NA,NA,100,333,23,15,146,2068,2927
"2912",2021,"Female",44,"LESS THAN HIGH SCHOOL","White","STRONG REPUBLICAN","Too little",NA,100,333,23,15,146,2068,2927
"2913",2021,"Male",NA,"GRADUATE","Black","STRONG DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2914",2021,"Male",44,"HIGH SCHOOL","Black","INDEPENDENT, CLOSE TO REPUBLICAN",NA,NA,100,333,23,15,146,2068,2927
"2915",2021,"Female",36,"BACHELORS","Black","INDEPENDENT (NEITHER, NO RESPONSE)","Too little",NA,100,333,23,15,146,2068,2927
"2916",2021,"Female",40,"HIGH SCHOOL","Black","STRONG DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2917",2021,"Female",51,"HIGH SCHOOL","Black","STRONG DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2918",2021,"Male",67,"HIGH SCHOOL","White","NOT VERY STRONG REPUBLICAN",NA,"SHOULD NOT BE LEGAL",100,333,23,15,146,2068,2927
"2919",2021,"Male",63,"LESS THAN HIGH SCHOOL","Black","STRONG DEMOCRAT","About right",NA,100,333,23,15,146,2068,2927
"2920",2021,"Female",70,"GRADUATE","White","NOT VERY STRONG REPUBLICAN",NA,"SHOULD NOT BE LEGAL",100,333,23,15,146,2068,2927
"2921",2021,"Male",64,"BACHELORS","White",NA,"Too little",NA,100,333,23,15,146,2068,2927
"2922",2021,"Female",55,"ASSOCIATE/JUNIOR COLLEGE","White","NOT VERY STRONG REPUBLICAN",NA,NA,100,333,23,15,146,2068,2927
"2923",2021,"Male",59,"BACHELORS","White","INDEPENDENT, CLOSE TO DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2924",2021,"Female",81,"HIGH SCHOOL","White","STRONG REPUBLICAN","Too little",NA,100,333,23,15,146,2068,2927
"2925",2021,"Female",NA,"BACHELORS","American indian or alaska native","INDEPENDENT, CLOSE TO REPUBLICAN","Too little",NA,100,333,23,15,146,2068,2927
"2926",2021,"Male",61,"ASSOCIATE/JUNIOR COLLEGE","Black","STRONG DEMOCRAT","Too much",NA,100,333,23,15,146,2068,2927
"2927",2021,"Male",56,"HIGH SCHOOL","Black","STRONG DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2928",2021,"Female",35,"GRADUATE","White","NOT VERY STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2929",2021,"Male",34,"GRADUATE","White","NOT VERY STRONG DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2930",2021,"Male",71,"GRADUATE","White","STRONG REPUBLICAN","About right",NA,100,333,23,15,146,2068,2927
"2931",2021,"Female",68,"GRADUATE","White","NOT VERY STRONG DEMOCRAT","Too much",NA,100,333,23,15,146,2068,2927
"2932",2021,"Female",73,"ASSOCIATE/JUNIOR COLLEGE","Black","STRONG DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2933",2021,"Female",49,"ASSOCIATE/JUNIOR COLLEGE","White","INDEPENDENT, CLOSE TO REPUBLICAN","About right",NA,100,333,23,15,146,2068,2927
"2934",2021,"Male",35,"HIGH SCHOOL","Black","STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2935",2021,"Female",79,"HIGH SCHOOL","White","STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2936",2021,"Male",20,"LESS THAN HIGH SCHOOL","White","STRONG REPUBLICAN",NA,NA,100,333,23,15,146,2068,2927
"2937",2021,"Male",86,"GRADUATE","White","STRONG REPUBLICAN",NA,NA,100,333,23,15,146,2068,2927
"2938",2021,"Female",75,"LESS THAN HIGH SCHOOL","Black","STRONG DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2939",2021,"Female",62,"HIGH SCHOOL","White","INDEPENDENT, CLOSE TO REPUBLICAN","Too little",NA,100,333,23,15,146,2068,2927
"2940",2021,"Male",68,"BACHELORS","White","STRONG REPUBLICAN",NA,NA,100,333,23,15,146,2068,2927
"2941",2021,"Female",29,"BACHELORS","White","INDEPENDENT, CLOSE TO DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2942",2021,"Male",69,"BACHELORS","White","STRONG REPUBLICAN",NA,"SHOULD NOT BE LEGAL",100,333,23,15,146,2068,2927
"2943",2021,"Female",39,"BACHELORS","White","INDEPENDENT, CLOSE TO DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2944",2021,"Male",55,"HIGH SCHOOL","White","INDEPENDENT (NEITHER, NO RESPONSE)",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2945",2021,"Female",24,"HIGH SCHOOL","Black","NOT VERY STRONG DEMOCRAT","About right",NA,100,333,23,15,146,2068,2927
"2946",2021,"Female",48,"GRADUATE","White","NOT VERY STRONG DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2947",2021,"Female",31,"BACHELORS","White","INDEPENDENT, CLOSE TO REPUBLICAN",NA,"SHOULD NOT BE LEGAL",100,333,23,15,146,2068,2927
"2948",2021,NA,30,NA,"Filipino","NOT VERY STRONG DEMOCRAT","Too much",NA,100,333,23,15,146,2068,2927
"2949",2021,"Male",46,"HIGH SCHOOL","Black","NOT VERY STRONG REPUBLICAN","Too little",NA,100,333,23,15,146,2068,2927
"2950",2021,"Female",24,"HIGH SCHOOL","Some other race","INDEPENDENT (NEITHER, NO RESPONSE)","About right",NA,100,333,23,15,146,2068,2927
"2951",2021,"Male",70,"BACHELORS","White","INDEPENDENT (NEITHER, NO RESPONSE)",NA,NA,100,333,23,15,146,2068,2927
"2952",2021,"Male",72,"HIGH SCHOOL","White","STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2953",2021,"Female",42,"ASSOCIATE/JUNIOR COLLEGE","White","NOT VERY STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2954",2021,"Female",28,"ASSOCIATE/JUNIOR COLLEGE","Hispanic","INDEPENDENT (NEITHER, NO RESPONSE)",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2955",2021,"Male",86,"GRADUATE","Other pacifis islander","INDEPENDENT (NEITHER, NO RESPONSE)",NA,"SHOULD NOT BE LEGAL",100,333,23,15,146,2068,2927
"2956",2021,"Female",65,"ASSOCIATE/JUNIOR COLLEGE","White","INDEPENDENT, CLOSE TO DEMOCRAT","About right",NA,100,333,23,15,146,2068,2927
"2957",2021,"Male",24,"GRADUATE","Black","NOT VERY STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2958",2021,"Male",62,"GRADUATE","White","STRONG REPUBLICAN",NA,"SHOULD NOT BE LEGAL",100,333,23,15,146,2068,2927
"2959",2021,"Female",25,"HIGH SCHOOL","Black","INDEPENDENT (NEITHER, NO RESPONSE)","About right",NA,100,333,23,15,146,2068,2927
"2960",2021,"Female",52,"HIGH SCHOOL","White",NA,"About right",NA,100,333,23,15,146,2068,2927
"2961",2021,"Male",28,"BACHELORS","White","INDEPENDENT, CLOSE TO DEMOCRAT","About right",NA,100,333,23,15,146,2068,2927
"2962",2021,"Female",50,"HIGH SCHOOL","White","NOT VERY STRONG REPUBLICAN","Too much",NA,100,333,23,15,146,2068,2927
"2963",2021,"Male",70,"HIGH SCHOOL","White","STRONG DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2964",2021,"Male",32,"BACHELORS","Asian Indian","INDEPENDENT (NEITHER, NO RESPONSE)","About right",NA,100,333,23,15,146,2068,2927
"2965",2021,"Female",36,"HIGH SCHOOL","White","INDEPENDENT, CLOSE TO REPUBLICAN",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2966",2021,"Female",42,"HIGH SCHOOL","White","STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2967",2021,"Male",70,"BACHELORS","White","STRONG REPUBLICAN","Too much",NA,100,333,23,15,146,2068,2927
"2968",2021,"Female",84,"GRADUATE","Black","STRONG DEMOCRAT",NA,"SHOULD NOT BE LEGAL",100,333,23,15,146,2068,2927
"2969",2021,"Female",42,"HIGH SCHOOL","Black","STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2970",2021,"Male",31,"BACHELORS","White","INDEPENDENT, CLOSE TO DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2971",2021,"Female",76,"HIGH SCHOOL","White","STRONG REPUBLICAN",NA,"SHOULD NOT BE LEGAL",100,333,23,15,146,2068,2927
"2972",2021,"Female",NA,"BACHELORS","White","INDEPENDENT, CLOSE TO REPUBLICAN",NA,NA,100,333,23,15,146,2068,2927
"2973",2021,"Male",79,"GRADUATE","White","STRONG DEMOCRAT","About right",NA,100,333,23,15,146,2068,2927
"2974",2021,"Male",70,"GRADUATE","White","STRONG DEMOCRAT","About right",NA,100,333,23,15,146,2068,2927
"2975",2021,"Male",51,"HIGH SCHOOL","White","INDEPENDENT, CLOSE TO REPUBLICAN",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2976",2021,"Male",23,"GRADUATE","White","STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2977",2021,"Male",39,"BACHELORS","White","INDEPENDENT, CLOSE TO DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2978",2021,"Female",69,"BACHELORS","White","NOT VERY STRONG DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2979",2021,"Female",59,"GRADUATE","White","NOT VERY STRONG DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2980",2021,"Female",58,"GRADUATE","White","INDEPENDENT, CLOSE TO DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2981",2021,"Male",80,"BACHELORS","White","INDEPENDENT (NEITHER, NO RESPONSE)",NA,NA,100,333,23,15,146,2068,2927
"2982",2021,"Male",68,"GRADUATE","White","INDEPENDENT, CLOSE TO DEMOCRAT","About right",NA,100,333,23,15,146,2068,2927
"2983",2021,"Female",58,"ASSOCIATE/JUNIOR COLLEGE","White","STRONG REPUBLICAN",NA,NA,100,333,23,15,146,2068,2927
"2984",2021,NA,NA,"BACHELORS","White","INDEPENDENT, CLOSE TO REPUBLICAN","About right",NA,100,333,23,15,146,2068,2927
"2985",2021,"Male",21,"HIGH SCHOOL","Hispanic","INDEPENDENT (NEITHER, NO RESPONSE)","Too little",NA,100,333,23,15,146,2068,2927
"2986",2021,"Male",44,"BACHELORS","White","STRONG REPUBLICAN","Too little",NA,100,333,23,15,146,2068,2927
"2987",2021,"Male",71,"GRADUATE","White","STRONG DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2988",2021,"Female",59,"BACHELORS","Chinese","INDEPENDENT (NEITHER, NO RESPONSE)","Too little",NA,100,333,23,15,146,2068,2927
"2989",2021,"Male",20,"HIGH SCHOOL","White","INDEPENDENT, CLOSE TO DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2990",2021,"Female",34,"HIGH SCHOOL","White","INDEPENDENT, CLOSE TO DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"2991",2021,"Male",56,"HIGH SCHOOL","White","STRONG DEMOCRAT","About right",NA,100,333,23,15,146,2068,2927
"2992",2021,"Male",35,"BACHELORS","White","INDEPENDENT, CLOSE TO DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2993",2021,"Female",38,"BACHELORS","White","NOT VERY STRONG REPUBLICAN","Too little",NA,100,333,23,15,146,2068,2927
"2994",2021,"Female",60,"HIGH SCHOOL","White","STRONG REPUBLICAN","Too little",NA,100,333,23,15,146,2068,2927
"2995",2021,"Female",42,"HIGH SCHOOL","Black","NOT VERY STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2996",2021,"Female",57,"HIGH SCHOOL","Black","STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"2997",2021,"Female",70,"BACHELORS","White","STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"2998",2021,"Female",57,"GRADUATE","White","INDEPENDENT (NEITHER, NO RESPONSE)",NA,NA,100,333,23,15,146,2068,2927
"2999",2021,"Male",78,"BACHELORS","White","INDEPENDENT (NEITHER, NO RESPONSE)","Too little",NA,100,333,23,15,146,2068,2927
"3000",2021,"Female",76,"HIGH SCHOOL","White","STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"3001",2021,"Male",72,"GRADUATE","White","NOT VERY STRONG DEMOCRAT","Too much",NA,100,333,23,15,146,2068,2927
"3002",2021,"Female",56,"GRADUATE","White","STRONG DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"3003",2021,"Female",29,"HIGH SCHOOL","Black","INDEPENDENT, CLOSE TO DEMOCRAT","About right",NA,100,333,23,15,146,2068,2927
"3004",2021,"Male",59,"GRADUATE","White","STRONG DEMOCRAT","About right",NA,100,333,23,15,146,2068,2927
"3005",2021,"Female",33,"HIGH SCHOOL","White","INDEPENDENT, CLOSE TO REPUBLICAN",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"3006",2021,"Female",57,"BACHELORS","White","INDEPENDENT, CLOSE TO DEMOCRAT","Too much",NA,100,333,23,15,146,2068,2927
"3007",2021,"Male",35,"BACHELORS","White","NOT VERY STRONG REPUBLICAN","About right",NA,100,333,23,15,146,2068,2927
"3008",2021,"Male",31,"HIGH SCHOOL","White","INDEPENDENT (NEITHER, NO RESPONSE)","Too little",NA,100,333,23,15,146,2068,2927
"3009",2021,"Female",22,"HIGH SCHOOL","White","NOT VERY STRONG REPUBLICAN","Too little",NA,100,333,23,15,146,2068,2927
"3010",2021,"Female",62,"HIGH SCHOOL","White","NOT VERY STRONG REPUBLICAN","About right",NA,100,333,23,15,146,2068,2927
"3011",2021,"Female",41,"HIGH SCHOOL","White","INDEPENDENT (NEITHER, NO RESPONSE)",NA,NA,100,333,23,15,146,2068,2927
"3012",2021,"Male",84,"GRADUATE","White","STRONG REPUBLICAN",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"3013",2021,"Male",36,"GRADUATE","White","INDEPENDENT (NEITHER, NO RESPONSE)",NA,NA,100,333,23,15,146,2068,2927
"3014",2021,"Female",33,"BACHELORS","White","INDEPENDENT (NEITHER, NO RESPONSE)","Too much",NA,100,333,23,15,146,2068,2927
"3015",2021,"Female",41,"BACHELORS","White","STRONG REPUBLICAN","Too little",NA,100,333,23,15,146,2068,2927
"3016",2021,"Male",19,"HIGH SCHOOL","White",NA,"Too little",NA,100,333,23,15,146,2068,2927
"3017",2021,"Male",32,"BACHELORS","White","NOT VERY STRONG REPUBLICAN",NA,NA,100,333,23,15,146,2068,2927
"3018",2021,"Female",67,"BACHELORS","White","INDEPENDENT, CLOSE TO REPUBLICAN","Too little",NA,100,333,23,15,146,2068,2927
"3019",2021,"Male",53,"GRADUATE","Black","INDEPENDENT, CLOSE TO DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"3020",2021,"Male",28,"HIGH SCHOOL","Some other race","STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"3021",2021,"Female",39,NA,"White","INDEPENDENT (NEITHER, NO RESPONSE)",NA,NA,100,333,23,15,146,2068,2927
"3022",2021,"Female",25,"HIGH SCHOOL","White","INDEPENDENT, CLOSE TO REPUBLICAN",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"3023",2021,"Male",78,"HIGH SCHOOL","White","STRONG DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"3024",2021,"Female",67,"HIGH SCHOOL","Black","STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"3025",2021,"Female",72,"HIGH SCHOOL","Hispanic","INDEPENDENT (NEITHER, NO RESPONSE)",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"3026",2021,"Male",28,"ASSOCIATE/JUNIOR COLLEGE","White","NOT VERY STRONG DEMOCRAT","About right",NA,100,333,23,15,146,2068,2927
"3027",2021,"Male",40,"ASSOCIATE/JUNIOR COLLEGE","White","INDEPENDENT (NEITHER, NO RESPONSE)",NA,NA,100,333,23,15,146,2068,2927
"3028",2021,"Male",80,"GRADUATE","White","NOT VERY STRONG REPUBLICAN",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"3029",2021,"Male",86,"BACHELORS","White","INDEPENDENT, CLOSE TO DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"3030",2021,"Female",42,"BACHELORS","White","STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"3031",2021,"Male",60,"HIGH SCHOOL","White","INDEPENDENT, CLOSE TO REPUBLICAN",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"3032",2021,"Male",NA,"BACHELORS","White","NOT VERY STRONG REPUBLICAN","Too little",NA,100,333,23,15,146,2068,2927
"3033",2021,"Male",67,"HIGH SCHOOL","Black","STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"3034",2021,"Male",80,"BACHELORS","White","NOT VERY STRONG REPUBLICAN",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"3035",2021,"Male",58,"ASSOCIATE/JUNIOR COLLEGE","White","INDEPENDENT (NEITHER, NO RESPONSE)",NA,NA,100,333,23,15,146,2068,2927
"3036",2021,"Female",23,"HIGH SCHOOL","Vietnamese","NOT VERY STRONG REPUBLICAN","Too little",NA,100,333,23,15,146,2068,2927
"3037",2021,"Female",68,"HIGH SCHOOL","Black","NOT VERY STRONG DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"3038",2021,"Female",41,"GRADUATE",NA,"STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"3039",2021,"Female",36,"HIGH SCHOOL","White","INDEPENDENT, CLOSE TO DEMOCRAT",NA,"SHOULD BE LEGAL",100,333,23,15,146,2068,2927
"3040",2021,"Female",29,"GRADUATE","White","NOT VERY STRONG DEMOCRAT","Too little",NA,100,333,23,15,146,2068,2927
"3041",2021,"Female",56,"BACHELORS","Black","INDEPENDENT (NEITHER, NO RESPONSE)","Too little",NA,100,333,23,15,146,2068,2927
"3042",2021,"Male",21,"HIGH SCHOOL","White","INDEPENDENT (NEITHER, NO RESPONSE)","Too little",NA,100,333,23,15,146,2068,2927
"3043",2021,"Male",68,"HIGH SCHOOL","White","NOT VERY STRONG REPUBLICAN",NA,"SHOULD NOT BE LEGAL",100,333,23,15,146,2068,2927
"3044",2021,"Male",68,"GRADUATE","White","NOT VERY STRONG DEMOCRAT",NA,NA,100,333,23,15,146,2068,2927
"3045",2021,"Male",36,"BACHELORS","Asian Indian","INDEPENDENT (NEITHER, NO RESPONSE)","Too little",NA,100,333,23,15,146,2068,2927
